,Unnamed: 0,genre,original_lyric,generated_lyric,model,PAV,SSV,MSV,cleaned_generated_lyrics
48,48,rnb,"I don't wanna fight no more baby
Just meet me half way
Help me fellas

You say
The things you feel are right
But I feel those things are wrong
And for that we fight all night long

There you go
Tripping over the things I say
'Cause things ain't goin your way
Friends say I should leave
But love forces me to stay
I try
Try to give you all of my time
But still I feel denied
When we fuss and fight
I keep asking myself why
Every single day I pray that
Things will turn out right
'Cause where it seems we go problems to arrive
What must we do
Do to make each other see
This realtionship should be
All about me for you and you for me

You say
The things you feel are right
But I feel those things are wrong
And for that we fight all night long
If you
Knew all the things I knew
Walked around inside my shoes
We can make our love flow all night long

What's the deal
Do you ever feel the things that I feel
I'm tryin' to keep our loving for real
Even though it seems we don't seem eye to eye
You know
I never wanna see you go
Your the best I've ever known
So tell me just how long this is gonna take to be
Happy every day and every night just like we should
Cuz to be happy with you all my life I know I could
What must I do
Do to make you trust in me
Is that a possibility
Don't you know that it hurts me when we disagree

You say
The things you feel are right
But I feel those things are wrong
And for that we fight all night long
If you
Knew all the things I knew
Walked around inside my shoes
We can make our love flow all night long

You say
The things you feel are right
But I feel those things are wrong
And for that we fight all night long
If you
Knew all the things I knew
Walked around inside my shoes
We can make our love flow all night long

Baby today
We'll put the past behind
Let's not waste no time
We can do it
Ohhhh
All night long
I like it when you do
Do those things you do (to me)
All night
If you feel

Walk with me baby
Don't you wanna do that
Try to meet me half way
I really need you
Huh, are you listening

You say
The things you feel are right
But I feel those things are wrong
And for that we fight all night long
If you
Knew all the things I knew
Walked around inside my shoes
We can make our love flow all night long",i dont wanna fight no more baby just meet me half way help me fellas you won't forget naps give me the feeling i dont deserve it this way baby play for you keep your cool Ill think so about yous And one more time you gonna play with me with no fight no more baby just meet me half way help me fellas you won't forget naps give me the feeling i dont deserve it this way baby play for you keep your cool Ill think so about yous And one more time you gonna play with me with no fight no more baby just meet me half<|endoftext|>,gpt2,0.0,0.0,0.0,i dont wanna fight no more baby just meet me half way help me fellas you wont forget naps give me the feeling i dont deserve it this way baby play for you keep your cool ill think so about yous and one more time you gonna play with me with no fight no more baby just meet me half way help me fellas you wont forget naps give me the feeling i dont deserve it this way baby play for you keep your cool ill think so about yous and one more time you gonna play with me with no fight no more baby just meet me half
49,49,rnb,"This is a story of mind, soul and heart
Come to think of it, don't know where to start
I'd take it from the top but we don't have that much time
So I'm breakin' off a piece of this crazy life of mine
As a little girl, I had a stubborn mind
Bonnie and me were wild most of the time
I used to sing for mama's company
I guess that was the start of the woman I came to be
Sometimes young, yet so old
Warm to the touch, intellectually cold
I love the how and why of it
Thank God the pieces seem to fit
Pieces seem to fit in this crazy life of mine
Never will forget from whence I came
I have some regrets, but I made myself a name
Two times a mother and as many times wed
Tough times were around me, but better times ahead
If your heart can handle these words I've said
I see you and me in this crazy life of mine
Mine...
Gotcha!","this is a story of mind, soul and heart come to think of it, dont know how to put it into words, dont have patience with words, dont want to know how to explain something, dont need to see the nuances of your mind, dont need the clear insight of a pure soul and heart, and dont want to lose it to things, dont really need to go away for the love of it, just to get there, dont think about what to say or think about what you will find, dont want to stop living, you dont need to leave this world for a long<|endoftext|>",gpt2,0.0,0.0,0.0,"this is a story of mind, soul and heart come to think of it, dont know how to put it into words, dont have patience with words, dont want to know how to explain something, dont need to see the nuances of your mind, dont need the clear insight of a pure soul and heart, and dont want to lose it to things, dont really need to go away for the love of it, just to get there, dont think about what to say or think about what you will find, dont want to stop living, you dont need to leave this world for a long"
50,50,rnb,"Here you come to me with your arms open wide
Saying, ""I got sweet love to give, won't you step inside?""
Well now, I'm sorry my friend, you're a victim of circumstance
(Yeah)
I've fell for that lie before, I can't take a second chance
Should I let myself go? (Should I let myself go?)
Can you offer me? (What can you give me baby?)
Is your love the kind that's heartache free
I want to know!

Can you give me love with a guarantee that you won't hurt me, baby?
Can you give me love with a guarantee that you won't hurt me?
(Heartache) That time has passed on
And experience has made me wiser (Yeah)
I hear your cry for love
(Oh, my broken heart says goodnight)
So can you understand why I must try and be reserved? (Yeah)
The fact that I got hurt before, took away all my nerve
Woah!
Can you offer me that? (Can you offer me that?)
My loneliness, lies, and tears
Tell me, what can you give me to remove all my fears?
(Take away my fears, I want to know!)

Can you give me love with a guarantee that you won't hurt me, baby?
Can you give me love with a guarantee that you won't hurt me?
Tell me, tell me, tell me
Can you offer me (Can you offer me)
Take away all my doubt (To remove my doubt)
The pain that I had before (The pain that I had before)
Show, I truly want to know!

Can you give me love with a guarantee that you won't hurt me, baby?
Can you give me love with a guarantee that you won't hurt me?
Can you? Can you? Can you give me love? Oh babe!

Can you give me love with a guarantee that you won't hurt me, baby?
Can you give me love with a guarantee that you won't hurt me?","here you come to me with your arms open wide saying, ""i got sweet love to show you""--""oh, just for you"" Well, duh, duh,"" you say, smiling, ""kind of a touch, baby, I promise"" Your loving hand reaches over to her shoulder, touching it gently, and caresses it gently, gently, and caresses your head as well. Well, duh, duh, duh. You hold her, whisper, caress her, caress her, whisper, caress her, whisper, caress her<|endoftext|>",gpt2,0.0,0.0,0.0,"here you come to me with your arms open wide saying, i got sweet love to show youoh, just for you well, duh, duh, you say, smiling, kind of a touch, baby, i promise your loving hand reaches over to her shoulder, touching it gently, and caresses it gently, gently, and caresses your head as well. well, duh, duh, duh. you hold her, whisper, caress her, caress her, whisper, caress her, whisper, caress her"
51,51,rnb,"Deena (The Dreams)
We didn't make forever
We've each got to go our seperate way
And now we're standing here, helpless
Looking for something to say
We've been together a long time
We never thought it would end
We were always so close to each other;
You were always my friend
And it's hard to say good-bye, my love
Hard to see you cry, my love
Hard to open up that door
When you're not sure what you're going for
We didn't want this to happen
But we shouldn't feel sad
We had a good life together
Just remember, remember, all the times we had
You know I'll always love you
You know I'll always care
And no matter I'll far I may go
In my heart you'll always be there
And it's hard to say good-bye, my love (It's so hard)
Hard to see you cry, my love (It's so hard)
Hard to open up that door
When you're not sure what you're going for
But we've got to grow
We've got to try
Though it's hard so hard
We've got to say goodbye
(We didn't make forever, but I'll always love you)
But I'll always love you
(We didn't make forever, but I'll always love you)
But I'll always love you
(It's so hard, baby it's so hard)
Hard...",deena the dreams we didnt make forever weve each got to go our seperate way and do our best not to leave anyone in danger to ourselves and our children when we need them<|endoftext|><|endoftext|>,gpt2,0.0,0.0,0.0,deena the dreams we didnt make forever weve each got to go our seperate way and do our best not to leave anyone in danger to ourselves and our children when we need them
52,52,rnb,"As he came into the window
Was a sound of a crescendo
He came into her apartment
He left the bloodstains on the carpet
She ran underneath the table
He could see she was unable
So she ran into the bedroom
She was struck down, it was her doom

Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?
Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?
Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?
Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?

Annie, are you okay?
Will you tell us that you're okay?
There's a sound at the window
Then he struck you — a crescendo, Annie
He came into your apartment
Left the bloodstains on the carpet
And then you ran into the bedroom
You were struck down
It was your doom

Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?
Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?
Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?

You've been hit by—
You've been hit by—
A Smooth Criminal

So they came into the outway
It was Sunday, what a black day
Mouth-to-mouth resuscitation
Sounding heartbeats, intimidations

Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?
Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?
Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?
Annie, are okay?
So, Annie are you okay? Are you okay, Annie?

Annie, are you okay?
Will you tell us that you're okay?
There's a sound at the window
Then he struck you — a crescendo, Annie
He came into your apartment
Left the bloodstains on the carpet
And then you ran into the bedroom
You were struck down
It was your doom

Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?

You've been hit by—
You've been struck by—
A Smooth Criminal

Annie are you okay? (I don't know)
Will you tell us that you're okay? (I don't know)
There's a sound at the window (I don't know)
Then he struck you, a crescendo Annie? (I don't know)
He came into your apartment (I don't know)
Left bloodstains on the carpet (I don't know why baby)
And then you ran into the bedroom (help me)
You were struck down
It was your doom Annie (dad gone it)
Annie are you okay? (dad gone it-baby)
Will you tell us that you're okay? (dad gone it-baby)
There's a sound at the window (dad gone it-baby)
Then he struck you, a crescendo Annie
He came into your apartment, (dad gone it)
Left bloodstains on the carpet
And then you ran into the bedroom
You were struck down (dad gone it)
It was your doom Annie","as he came into the window was a sound of a crescendo he came into her home and touched her, touched her so soft and so tender, so delicate and so tender, so beautiful, that she called him to her bed and said to him, ""I will tell you a little about that girl I love."" He kissed her and said to her, ""Yes, yes, yes I will tell you, baby."" He gave her a kiss and said to her, ""I love you, darling."" She said, ""Yes, yes, yes I will tell you, baby<|endoftext|>",gpt2,0.0,0.0,0.0,"as he came into the window was a sound of a crescendo he came into her home and touched her, touched her so soft and so tender, so delicate and so tender, so beautiful, that she called him to her bed and said to him, i will tell you a little about that girl i love. he kissed her and said to her, yes, yes, yes i will tell you, baby. he gave her a kiss and said to her, i love you, darling. she said, yes, yes, yes i will tell you, baby"
53,53,rnb,"So much betta' I'm for you
So, so much betta' I'm for you

Tired of being number two
I can do what she can't do
So much betta I'm for you
So, so much betta I'm for you
So much betta I'm for you
So, so much betta I'm for you

Don't need another
I can prove it
Just let me love you
Watch me do it
Believe in this
Make a wish
Come see your girl
I'll change your whole world

Tired of being number two
I can do what she can't do
So much betta I'm for you
So, so much betta I'm for you
So much betta I'm for you
So, so much betta I'm for you

Don't need another
I can prove it
Just let me love you
Watch me do it
Believe in this
Make a wish
Come see your girl
I'll change your whole world

Tired of being number two
I can do what she can't do
So much betta I'm for you
So, so much betta I'm for you
So much betta I'm for you
So, so much betta I'm for you, yeah

I'm what you been missing
(I'm what you been missing)
You might need to jump on this
(Come on, jump on this)

Tired of being number two
I can do what she can't do
So much betta I'm for you
So, so much betta I'm for you
So much betta I'm for you
So, so much betta I'm for you, yeah
Tired of being number two
I can do what she can't do
So much betta I'm for you
So, so much betta I'm for you
So much betta I'm for you
So, so much betta I'm for you, yeah

I'm what you been missing
You might need to jump on this

Come on, jump on this","so much betta im for you so, so much betta im for you tired of being left behind me oh my God that is so true oh I love you so much, so much, so much my God I love you so much, so much, so much my God, so much so, so much my God, so much, so much, so much, so much, so much, so much, so much, so much, so much, so much, so much, so much, so much, so much, so much, so much, so much, so much<|endoftext|>",gpt2,0.0,0.0,0.0,"so much betta im for you so, so much betta im for you tired of being left behind me oh my god that is so true oh i love you so much, so much, so much my god i love you so much, so much, so much my god, so much so, so much my god, so much, so much, so much, so much, so much, so much, so much, so much, so much, so much, so much, so much, so much, so much, so much, so much, so much, so much"
54,54,rnb,"Ooooh
Ah-aaah
I feel, I need, I've got to hold on to your love
Ooooh

Hey baby, thought you were the one who tried to run away
Ohh, baby, wasn't I the one who made you want to stay?
Please don't bet that you'll ever escape me
Once I get my sights on you

I got a licence to kill
(To kill)
And you know I'm going straight for your heart
(Got a licence to kill)
Got a licence to kill
(To kill)
Anyone who tries to tear us apart
(Got a licence to kill)
License to kill

Hey baby, think you need a friend to stand here by your side?
Yes you do
(Your side)
Ohh, baby, now you can depend on me to make things right
(Things right)
Please don't bet that you'll ever escape me
Once I get my sights on you

I got a licence to kill
(To kill)
And you know I'm going straight for your heart
(Got a licence to kill)
Got a licence to kill
(To kill)
Anyone who tries to tear us apart
(Got a licence to kill)
Got a licence to kill
(To kill)
And you know I'm going straight for your heart
(Got a licence to kill)
Got a licence to kill
(To kill)
Anyone who tries to tear us apart
(Got a licence to kill)

Say that somebody tries to make a move on you
In the blink of an eye, I will be there too
And they better know why I'm gonna make them 'em pay
'Til their dying day
'Til their dying day
'Til their dying day

Got a licence to kill
(To kill)
And you know I'm going straight for your heart, baby
(Got a licence to kill)
Got a licence to kill
Anyone who tries to tear us apart
(Got a licence to kill)
I got a licence to kill
(To kill)
And you know I'm heading straight for your heart
(Got a licence to kill)
Got a licence to kill
Anyone who tries to tear us apart
(Got a licence to kill)

Licence to kill
Gotta hold onto your loving
Licence to kill
Ooh, kill","ooooh ahaaah i feel, i need, ive got to hold on to your love ooooh hey, oh hey, oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh <|endoftext|>",gpt2,0.0,0.0,0.0,"ooooh ahaaah i feel, i need, ive got to hold on to your love ooooh hey, oh hey, oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh "
55,55,rnb,"Baby, I'm so glad you're here
So many things I wanna tell you
So many things I wanna talk to you about
'Cause you are the strength that I hold on to
And I hope that I am the strength that you hold on to
So we can strive together and be perfect
'Til death do us part

The night is gone, the morning's here
And soon it's time to talk about
Where we stand and where we plan to be
Our life long years, I need to know
I keep crying tears of joy
I guess that's what you're put here for
To change these tears of pain to tears of happiness

In my trying times
Trying to get the best of me
I'm still finding time to show I care
With my crying eyes
I see contentment because of you

Trials and tribulations
Build up walls in front of our faces
Made of stone
Yet we stand strong enough
To break the walls down to journey on
But I know if we just bond our hearts
There will be nothing that will stand in our way
And we'll be together forever and a day

In my trying times
Trying to get the best of me
I'm still finding time to show I care
With my crying eyes
I see contentment because of you
In my trying times
Trying to get the best of me
I'm still finding time to show I care
With my crying eyes
I see contentment because of you

Through the trying times
Trying to get the best of me
I'm still finding time to show I care
With my crying eyes
I see contentment because of you
Through the trying times
They trying to get the best of me
I'm still finding time to show I care
With my crying eyes
I see contentment because of you
Through the trying times
They trying to get the best of me
I'm still finding time to show I care
With my crying eyes
I see contentment because of you","baby, im so glad youre here so many things i wanna tell you so many things that ive been really open to every day

Award Winning video(5 stars) of Day 1 Baby, Im so glad youre here so many things i wanna tell you so many things that ive been really open to every day<|endoftext|><|endoftext|>",gpt2,0.4,1.0,0.8298421833868405,"baby, im so glad youre here so many things i wanna tell you so many things that ive been really open to every day

award winning video5 stars of day 1 baby, im so glad youre here so many things i wanna tell you so many things that ive been really open to every day"
56,56,rnb,"Just let me hear some of that rock and roll music
Any old way you choose it
It's got a backbeat you can't lose it
Any old time you use it
It's gotta be rock and roll music
If you wanna dance with me
If you wanna dance with me
I have no kicks against modern jazz
Unless they try to play it too darned fast
And change the beauty of the melody
Until it sound just like a symphony
That's why I go for that rock and roll music
Any old way you choose it
It's got a backbeat you can't lose it
Any old time you use it
It's gotta be rock and roll music
If you wanna dance with me
If you wanna dance with me
I took my loved one over 'cross the tracks
So she could hear my man a-wailin' sax
I must admit they have a rockin' band
Man they was blowing like a hurricane
That's why I go for that rock and roll music
Any old way you choose it
It's got a backbeat you can't lose it
Any old time you use it
It's gotta be rock and roll music
If you wanna dance with me
If you wanna dance with me
Way down south they gave a jubilee
I tell you folks they had a jamboree
And drinking beer from a wooden cup
The folks a-dancin' got all shook up
They started playing that rock and roll music
Any old way you choose it
It's got a backbeat you can't lose it
Any old way you use it
It's gotta be rock and roll music
If you wanna dance with me
If you wanna dance with me
Say if you wanna dance with me
If you wanna dance with me
If you wanna dance with me
It's gotta be some of that
If you wanna dance with me","just let me hear some of that rock and roll music any old way you choose. The magic thing is you don't have to go for a whole bunch of hits at once to play the songs in order to be successful, so why not try something new? Give me something new, a sample, so I can learn from you? The magic is your music and it never leaves your mind for anything else. And if you can, I'll put your name and love in the lyrics too!<|endoftext|><|endoftext|>",gpt2,0.0,0.0,0.0,"just let me hear some of that rock and roll music any old way you choose. the magic thing is you dont have to go for a whole bunch of hits at once to play the songs in order to be successful, so why not try something new? give me something new, a sample, so i can learn from you? the magic is your music and it never leaves your mind for anything else. and if you can, ill put your name and love in the lyrics too!"
57,57,rnb,"You, you need a love like mine that you can depend on
When your whole world's falling in
When you need a friend, you can depend on me
You can depend on me

I'll be by your side
When you need me
When the whole world seems unfair
And no one seems to care
You can depend on me
You can depend on me

When life seems not worth living
And nothing seems to be going right
The comfort my love will be giving, giving
Will change your darkness to light

I, I, I, I, I'll be by your side
When you need me
When the whole seems unfair
And no one seems to care
You can depend on me
Ooh, you know you can depend on me
Yeah, yeah
You can depend on me
Yeah, yeah, every day","you, you need a love like mine that you can depend on when your whole worlds together are falling apart.""

""Love is, by and large, a powerful thing,"" she said, ""and when it does well, it makes me so glad that I am alive and well.""

""Love, in this sense, is a sentiment so strong that it can hold sway over all who have felt it and share it,"" she continued. ""I have a lot of love for you, dear Miss Tsunami. I have no doubt that you will, and I think<|endoftext|>",gpt2,0.4,1.0,0.6212344027716905,"you, you need a love like mine that you can depend on when your whole worlds together are falling apart.

love is, by and large, a powerful thing, she said, and when it does well, it makes me so glad that i am alive and well.

love, in this sense, is a sentiment so strong that it can hold sway over all who have felt it and share it, she continued. i have a lot of love for you, dear miss tsunami. i have no doubt that you will, and i think"
58,58,rnb,"Clap your hands everybody
Clap your hands
Come on, keep it going
Clap your hands everybody
Clap your hands everybody
Clap your hand
Lets do it ,you ready?
Come on
We could fight like Ike and Tina
Or give back like Bill and Camille
Be rich like Oprah and Steadman
Or instead struggle like Flow and James Evans
Cuz he ain't no different from you
And she ain't no different from me
So we got to live our dreams
Like the people on TV
We gotta stay tuned
Cuz there's more to see (Unbreakable)
Through the technical difficulties (Unbreakable)
We might have to take a break
But ya'll know we'll be back next week
I'm singing this love is unbreakable
Oh yeah yeah...
Yeah, clap your hands everybody
Clap your hands everybody
Lets do it like this, come on
See, we could act out like Will and Jada(Will and Jada)
Or like Kimora and Russell makin' paper, oh yeah
All in the family like the Jacksons(like the Jacksons)
And have enough kids to make a band like Joe and Catherine, yeah
She ain't no different from me
And he ain't no different from you
So we got to live our dreams
Like the people on TV
We gotta stay tuned
Cuz there's more to see (Unbreakable)
Through the technical difficulties (Unbreakable)
We might have to take a break
But ya'll know we'll be back next week
I'm singing this love is unbreakable
We're living our dreams...yeah...
We're living our dreams
We're living our dreams
We're living our dreeeeeeeeeeeeams
(ooooooooooooooooohhhhhhhhh)
We're living our dreams(We're living our dreams)
We're living our dreams(We're living our dreams)
We're living our dreeeeeeeeeeeeams
(oooooooohhhhhhh oohhh yeah yeah)
And we got to stay tuned
Cuz there's more to see (Unbreakable)
Through the technical difficulties (Unbreakable)
We might have to take a break
But ya'll know we'll be back next week
I'm singing this love is unbreakable
Sing it one more time now
Ya'll know we'll be breaking up
But we just might be back next week
This love is unbreakable(ha,ha,ha,yeah,yeah)
Break it down, break it down like this
Yeah...
No thing, no money, no sin, no temptation, talking 'bout nothing
No thing, no money, no sin, no temptation, talking 'bout nothing
No thing, no money, no sin, no temptation, talking 'bout nothing
No thing, no money, no sin, no temptation, talking 'bout nothing
Yeeeeeeaaaaahhh.......
(Unbreakable)
Yeah, yeah,yeah,yeah,yeah,yeah,yeah,yeah,yeah
(Unbreakable)
We just might be breaking up
But ya'll know we'll be back next week
I'm singing this love is unbreakable","clap your hands everybody clap your hands come on, keep it going clap your hands everybody clap your hands come on, keep it going clap your hands everybody clap your hands come on, keep it going clap your hands everybody clap your hands come on, keep it going clap your hands everybody clap your hands come on, keep it going clap your hands everybody clap your hands come on, keep it going clap your hands everybody clap your hands come on, keep it going clap your hands everybody clap your hands come on, keep it going<|endoftext|>",gpt2,0.0,0.0,0.0,"clap your hands everybody clap your hands come on, keep it going clap your hands everybody clap your hands come on, keep it going clap your hands everybody clap your hands come on, keep it going clap your hands everybody clap your hands come on, keep it going clap your hands everybody clap your hands come on, keep it going clap your hands everybody clap your hands come on, keep it going clap your hands everybody clap your hands come on, keep it going clap your hands everybody clap your hands come on, keep it going"
59,59,rnb,"Your eyes are telling me
On my knees is where I should be
On your lips I can read my name
Even though you ain't said a thing
I know I've been here before
A familiar place in fact I'm sure
That I, you, something in between
That's haunting me

Instantly you're on top of me
So good to see you on top of me
This is where I'm supposed to be
All up into you (All up into you, baby)
There's no place I would rather be
Livin' inside of your ebony
Lovin' you, make love to you
Love ya, oh my luv n u

Got me open and I can't explain
How in our ecstasy there's no shame
Composure we had is gone
Lust in us we can't tame
We've been here before
This familiar place, in fact I'm sure
It was a dusk, dawn, through the afternoon
I'm still in you

Instantly you're on top of me
So good to see you on top of me
This is where I'm supposed to be
All up into you (All up into you)
There's no place I would rather be
Livin' inside of your ebony
Lovin' you, make love to you
Love ya, oh my, luv n u

Baby, I just can't get enough
Even though you're mine
I want it all the time, yeah
Oooo
Make love to you, love ya
Lovin' you, oh my luv n u
And I'm lovin....lovin' you
Make love to you, love ya
Oh my luv n u

Instantly you're on top of me
So good to see you on top of me
This is where I'm supposed to be
All up into you
There's no place I would rather be
Livin' inside of your ebony
Lovin' you, make love to you
Love ya, oh my luv n u
Instantly you're on top of me
(Don't worry, I got this)
Lovin' you, make love to you
Love ya, oh my luv n u
Instantly you're on top of me
So good to see you on top of me
This is where I'm supposed to be
All up into you
There's no place I would rather be
Livin' inside of your ebony
Lovin' you, make love to you
Love ya, oh my luv n u
Oh, don't stop yet, I'm almost there
Don't stop...","your eyes are telling me on my knees is where i should be on your lips? I am begging you to hold me, hold me oh my darling, hold me oh my darling, hold me oh my darling, hold me oh my darling, hold me oh my darling, hold me oh my darling, hold me oh my darling, hold me oh my darling, hold me oh my darling, hold me oh my darling, hold me oh my darling, hold me oh my darling, hold me oh my darling, hold me oh my darling, hold me oh my darling, hold<|endoftext|>",gpt2,0.0,0.0,0.0,"your eyes are telling me on my knees is where i should be on your lips? i am begging you to hold me, hold me oh my darling, hold me oh my darling, hold me oh my darling, hold me oh my darling, hold me oh my darling, hold me oh my darling, hold me oh my darling, hold me oh my darling, hold me oh my darling, hold me oh my darling, hold me oh my darling, hold me oh my darling, hold me oh my darling, hold me oh my darling, hold me oh my darling, hold"
60,60,rnb,"Yeah, want to talk, okay
Talk about getting it on
Early morning, should talk about getting it on

You want to have, some good loving
And plenty good time
Don't just talk about it
Everybody starts getting it on

Would you rather make love children?
As opposed to war, like you know you should
Don't you want to love somebody, think about the people
Makes you feel so good, yeah come on
Don't you want somebody
Think about the good life
You got the good decision
Come on just bring it on now
What you waiting for?

Oh, Jesus, trying to tell the people
To come on and get it on, yes Lord
Ooh, get it on, oh no the nightmare
Come on, oh Lord get it on right now
Come on, you won't be so lonesome, you get it on
Get it on, lonesome body to get it","yeah, want to talk, okay talk about getting it on early morning, should talk about getting it on early morning and then if you have something wrong, then call me or get me a second opinion). You know, you really can find one, and when you need another, then you do the same. I mean, what does the world do to you, where does life do you end, what does life do you gain? And I just wanna share, uh... how does it work, how does it feel to deal with your life, where do you end, what does life do<|endoftext|>",gpt2,0.0,0.0,0.0,"yeah, want to talk, okay talk about getting it on early morning, should talk about getting it on early morning and then if you have something wrong, then call me or get me a second opinion. you know, you really can find one, and when you need another, then you do the same. i mean, what does the world do to you, where does life do you end, what does life do you gain? and i just wanna share, uh... how does it work, how does it feel to deal with your life, where do you end, what does life do"
61,61,rnb,"Am I seeing what I think I see
Or are my eyes playing tricks on me?
'Cause what I see don't make no sense
Looking so good standing over that vent
Earth Venus in broad daylight
The Goddess of Love is in my sight
I gotta catch a hold of myself
'Cause if I don't I'll have nothing left

Imagine you're sitting at ring side
And I'm standing on the inside
And approaching is Miss Matador
I'm on the charge for

The woman in red
The woman in red
Like fine wine she's going straight to my head
The woman in red (The woman in red)
The woman in red (See the woman in red)
I'll settle for nothing less than her instead

M-M-Miss, please pardon me
Now listen to me, I can hardly speak
I haven't been this much confused
Since Daddy caught me trying on his shoes
Now, I'm too old to be acting like this
But there's something about her I just can't resist
My heart is beating like a big bass drum
And my mind is saying that girl's the one

Imagine you're sitting at ring side
And I'm standing on the inside
And approaching is Miss Matador
I'm on the charge for

The woman in red (The woman in red)
The woman in red (See the woman in red)
Like fine wine she's going straight to my head
The woman in red (The woman in red)
The woman in red (See the woman in red)
I'll settle for nothing less than her instead
The woman in red (The woman in red)
The woman in red (See the woman in red)
Like fine wine she's going straight to my head
The woman in red (The woman in red)
The woman in red (See the woman in red)
I'll settle for nothing less than her instead

Pretty little woman in red (Pretty lady)
Pretty little woman in red (Ooh)
Pretty little wo-
Pretty little wo-
Pretty little
Pretty little woman in red (Taking me out)
Pretty little woman in red (Pretty lady)
(The woman in red, see the woman in red)
Pretty little woman in red
Pretty little wo-
Pretty little wo-
(The woman in red, see the woman in red)
Pretty little
Pretty little woman in red

The woman in red (The woman in red)
The woman in red (See the woman in red)
Like fine wine she's going straight to my head
The woman in red (The woman in red)
The woman in red (See the woman in red)
I'll settle for nothing less than her instead
The woman in red (The woman in red)
The woman in red (See the woman in red)
Like fine wine she's going straight to my head
The woman in red (The woman in red)
The woman in red (See the woman in red)
I'll settle for nothing less than her instead
The woman in red (The woman in red)
The woman in red (See the woman in red)
Like fine wine she's going straight to my head
The woman in red (The woman in red)
The woman in red (See the woman in red)
I'll settle for nothing, I'll settle for nothing
I'll settle for nothing less than her instead
The woman in red (The woman in red)
The woman in red (See the woman in red)
Like fine wine she's going straight to my head
The woman in red (The woman in red)
The woman in red (See the woman in red)
I'll settle for nothing less than her instead",am i seeing what i think i see or are my eyes playing tricks on me?  as if there is no doubt in my mind  as my eyes are being told  their words  tell me  I want them  their words  tell me  yes  no  thank you  I see  their words  tell me  yes  no  thank you  I see  their words  tell me  yes  no  thank you  I see  <|endoftext|>,gpt2,0.0,0.0,0.0,am i seeing what i think i see or are my eyes playing tricks on me?  as if there is no doubt in my mind  as my eyes are being told  their words  tell me  i want them  their words  tell me  yes  no  thank you  i see  their words  tell me  yes  no  thank you  i see  their words  tell me  yes  no  thank you  i see  
62,62,rnb,"Dazed alone confused in thought
Feeling bad for whatever she's done
Got caught up fell in too deep
Played his part but she only blames she
She tells herself
Don't engage in all the wrong
He's not himself when that record comes on
He can't control the things he does
His well being in her prayers as her

Nights are long
The pain so strong
After all the lessons learned
Don't know which way she should turn
What makes her want to stay
So strong

She cries
I just want my baby back
I don't care I don't wanna think back
All the fights, the pain, the scars
Can't compare to the love in his heart
Now he's feeling bad for what he's done
He's himself cause that record is done
Apologies don't come in words
He puts a love song on says it for him their

Night is long
The love is bond
Forget what you've been through
Codependent lover that's her tune
For now his song plays on
Will you
After all the lessons learned
Codependent lover that's her tune
For now his song plays on
Will you
Play yours too
It goes on and on and on
Is it cool?","dazed alone confused in thought feeling bad for whatever shes done got caught up fell in love with her fiancee, sobbing for her loss after being deceived by her boyfriend. She does want her relationship to last, but loves to have the time to do something special for her. Wearing her favorite floral t-shirt, she gives love to her flower lover, who takes care of her day with them until she can find a new spot for her new passion.

A cute, touching lesbian girl with a deep, naughty voice who is a little confused by the fact she could<|endoftext|>",gpt2,0.4,1.0,0.8060389003392646,"dazed alone confused in thought feeling bad for whatever shes done got caught up fell in love with her fiancee, sobbing for her loss after being deceived by her boyfriend. she does want her relationship to last, but loves to have the time to do something special for her. wearing her favorite floral tshirt, she gives love to her flower lover, who takes care of her day with them until she can find a new spot for her new passion.

a cute, touching lesbian girl with a deep, naughty voice who is a little confused by the fact she could"
